gen_model,task_type,quality_class,decile,segments,behavior,positive_segments,prevalence,signature_family,dominance_share,behavior_label,abbreviation
reasoner,planning,incomplete,4,397,Perspective_Shift,51,0.12846347607052896,conversational,0.3805970149253732,Perspective shift,P
reasoner,planning,incomplete,5,404,Perspective_Shift,70,0.17326732673267325,conversational,0.5147058823529411,Perspective shift,P
reasoner,planning,incomplete,6,399,Perspective_Shift,75,0.18796992481203006,conversational,0.47770700636942676,Perspective shift,P
reasoner,planning,incomplete,7,401,Perspective_Shift,64,0.1596009975062344,conversational,0.4324324324324324,Perspective shift,P
reasoner,planning,incomplete,8,399,Perspective_Shift,119,0.2982456140350877,conversational,0.5219298245614035,Perspective shift,P
reasoner,planning,incomplete,9,408,Perspective_Shift,114,0.27941176470588236,conversational,0.4653061224489796,Perspective shift,P
reasoner,planning,low,0,3115,verification,247,0.07929373996789728,cognitive,0.45155393053016457,Verification,V
reasoner,planning,low,1,3041,verification,387,0.12726076948372245,cognitive,0.5716395864106351,Verification,V
reasoner,planning,low,2,3061,verification,467,0.15256452139823587,cognitive,0.5737100737100738,Verification,V
reasoner,planning,low,3,3037,verification,511,0.16825814948962792,cognitive,0.6054502369668247,Verification,V
reasoner,planning,low,4,3031,verification,604,0.19927416694160344,cognitive,0.6508620689655173,Verification,V
reasoner,planning,low,5,3072,verification,594,0.193359375,cognitive,0.649890590809628,Verification,V
reasoner,planning,low,6,3049,verification,607,0.19908166612003936,cognitive,0.6416490486257928,Verification,V
reasoner,planning,low,7,3049,verification,596,0.19547392587733683,cognitive,0.6527929901423878,Verification,V
reasoner,planning,low,8,3053,verification,710,0.23255813953488372,cognitive,0.6807286673058485,Verification,V
reasoner,planning,low,9,3132,verification,810,0.25862068965517243,cognitive,0.7068062827225131,Verification,V
reasoner,planning,low,0,3115,Perspective_Shift,276,0.0886035313001605,conversational,0.44805194805194803,Perspective shift,P
reasoner,planning,low,1,3041,Perspective_Shift,355,0.116737915159487,conversational,0.36224489795918363,Perspective shift,P
reasoner,planning,low,2,3061,Perspective_Shift,438,0.1430904933028422,conversational,0.37308347529812613,Perspective shift,P
reasoner,planning,low,3,3037,Conflict_of_Perspectives,438,0.14422127099110965,conversational,0.3323216995447648,Perspective conflict,C
reasoner,planning,low,4,3031,Perspective_Shift,442,0.14582645991421972,conversational,0.33408919123204833,Perspective shift,P
reasoner,planning,low,5,3072,Conflict_of_Perspectives,454,0.14778645833333334,conversational,0.3541341653666147,Perspective conflict,C
reasoner,planning,low,6,3049,Perspective_Shift,444,0.14562151525090195,conversational,0.3504340962904499,Perspective shift,P
reasoner,planning,low,7,3049,Perspective_Shift,515,0.16890783863561823,conversational,0.37373004354136424,Perspective shift,P
reasoner,planning,low,8,3053,Perspective_Shift,579,0.18964952505732066,conversational,0.3946830265848671,Perspective shift,P
reasoner,planning,low,9,3132,Perspective_Shift,634,0.20242656449553,conversational,0.38331318016928656,Perspective shift,P
reasoner,safety,all,0,1623,subgoal,261,0.16081330868761554,cognitive,0.9422382671480145,Subgoal setting,S
reasoner,safety,all,1,1475,subgoal,209,0.14169491525423727,cognitive,0.8196078431372549,Subgoal setting,S
reasoner,safety,all,2,1495,subgoal,194,0.12976588628762542,cognitive,0.779116465863454,Subgoal setting,S
reasoner,safety,all,3,1478,subgoal,195,0.13193504736129905,cognitive,0.7862903225806452,Subgoal setting,S
reasoner,safety,all,4,1441,subgoal,151,0.10478834142956281,cognitive,0.7512437810945274,Subgoal setting,S
reasoner,safety,all,5,1529,subgoal,163,0.1066056245912361,cognitive,0.7761904761904762,Subgoal setting,S
reasoner,safety,all,6,1513,subgoal,163,0.10773298083278256,cognitive,0.7212389380530974,Subgoal setting,S
reasoner,safety,all,7,1460,subgoal,152,0.10410958904109589,cognitive,0.6666666666666667,Subgoal setting,S
reasoner,safety,all,8,1510,subgoal,194,0.12847682119205298,cognitive,0.7293233082706766,Subgoal setting,S
reasoner,safety,all,9,1656,subgoal,125,0.07548309178743962,cognitive,0.6127450980392157,Subgoal setting,S
reasoner,safety,all,0,1623,Perspective_Shift,426,0.26247689463955637,conversational,0.6348733233979136,Perspective shift,P
reasoner,safety,all,1,1475,Perspective_Shift,481,0.32610169491525426,conversational,0.5216919739696313,Perspective shift,P
reasoner,safety,all,2,1495,Perspective_Shift,510,0.3411371237458194,conversational,0.5257731958762887,Perspective shift,P
reasoner,safety,all,3,1478,Perspective_Shift,518,0.35047361299052776,conversational,0.5749167591564928,Perspective shift,P
reasoner,safety,all,4,1441,Perspective_Shift,510,0.35392088827203333,conversational,0.6174334140435837,Perspective shift,P
reasoner,safety,all,5,1529,Perspective_Shift,528,0.34532374100719426,conversational,0.5808580858085809,Perspective shift,P
reasoner,safety,all,6,1513,Perspective_Shift,541,0.35756774619960346,conversational,0.5810955961331902,Perspective shift,P
reasoner,safety,all,7,1460,Perspective_Shift,527,0.36095890410958903,conversational,0.5961538461538461,Perspective shift,P
reasoner,safety,all,8,1510,Perspective_Shift,551,0.3649006622516556,conversational,0.6318807339449541,Perspective shift,P
reasoner,safety,all,9,1656,Perspective_Shift,388,0.23429951690821257,conversational,0.4145299145299145,Perspective shift,P
reasoner,safety,high,0,799,subgoal,134,0.1677096370463079,cognitive,0.950354609929078,Subgoal setting,S
reasoner,safety,high,1,709,subgoal,120,0.1692524682651622,cognitive,0.8510638297872339,Subgoal setting,S
reasoner,safety,high,2,724,subgoal,108,0.14917127071823205,cognitive,0.7659574468085106,Subgoal setting,S
reasoner,safety,high,3,711,subgoal,110,0.15471167369901548,cognitive,0.8208955223880597,Subgoal setting,S
reasoner,safety,high,4,694,subgoal,93,0.1340057636887608,cognitive,0.788135593220339,Subgoal setting,S
reasoner,safety,high,5,743,subgoal,88,0.11843876177658143,cognitive,0.7394957983193278,Subgoal setting,S
reasoner,safety,high,6,735,subgoal,89,0.12108843537414966,cognitive,0.7063492063492064,Subgoal setting,S
reasoner,safety,high,7,700,subgoal,82,0.11714285714285715,cognitive,0.6307692307692307,Subgoal setting,S
reasoner,safety,high,8,733,subgoal,98,0.13369713506139155,cognitive,0.6805555555555556,Subgoal setting,S
reasoner,safety,high,9,820,subgoal,65,0.07926829268292683,cognitive,0.6018518518518519,Subgoal setting,S
reasoner,safety,high,0,799,Perspective_Shift,175,0.2190237797246558,conversational,0.625,Perspective shift,P
reasoner,safety,high,1,709,Perspective_Shift,182,0.2566995768688293,conversational,0.45161290322580644,Perspective shift,P
reasoner,safety,high,2,724,Perspective_Shift,186,0.2569060773480663,conversational,0.4366197183098592,Perspective shift,P
reasoner,safety,high,3,711,Perspective_Shift,183,0.25738396624472576,conversational,0.4668367346938776,Perspective shift,P
reasoner,safety,high,4,694,Perspective_Shift,199,0.28674351585014407,conversational,0.5407608695652174,Perspective shift,P
reasoner,safety,high,5,743,Perspective_Shift,197,0.2651413189771198,conversational,0.47815533980582525,Perspective shift,P
reasoner,safety,high,6,735,Perspective_Shift,233,0.31700680272108844,conversational,0.5200892857142857,Perspective shift,P
reasoner,safety,high,7,700,Perspective_Shift,206,0.29428571428571426,conversational,0.5175879396984925,Perspective shift,P
reasoner,safety,high,8,733,Perspective_Shift,226,0.3083219645293315,conversational,0.5931758530183727,Perspective shift,P
reasoner,safety,high,9,820,Reconciliation,224,0.2731707317073171,conversational,0.5818181818181818,Reconciliation,R
reasoner,safety,low,0,824,subgoal,127,0.154126213592233,cognitive,0.9338235294117647,Subgoal setting,S
reasoner,safety,low,1,766,subgoal,89,0.11618798955613577,cognitive,0.7807017543859649,Subgoal setting,S
reasoner,safety,low,2,771,subgoal,86,0.11154345006485085,cognitive,0.7962962962962963,Subgoal setting,S
reasoner,safety,low,3,767,subgoal,85,0.11082138200782268,cognitive,0.7456140350877192,Subgoal setting,S
reasoner,safety,low,4,747,subgoal,58,0.07764390896921017,cognitive,0.6987951807228916,Subgoal setting,S
reasoner,safety,low,5,786,subgoal,75,0.09541984732824428,cognitive,0.824175824175824,Subgoal setting,S
reasoner,safety,low,6,778,subgoal,74,0.09511568123393316,cognitive,0.74,Subgoal setting,S
reasoner,safety,low,7,760,subgoal,70,0.09210526315789473,cognitive,0.7142857142857142,Subgoal setting,S
reasoner,safety,low,8,777,subgoal,96,0.12355212355212356,cognitive,0.7868852459016393,Subgoal setting,S
reasoner,safety,low,9,836,subgoal,60,0.07177033492822966,cognitive,0.625,Subgoal setting,S
reasoner,safety,low,0,824,Perspective_Shift,251,0.30461165048543687,conversational,0.6419437340153452,Perspective shift,P
reasoner,safety,low,1,766,Perspective_Shift,299,0.39033942558746737,conversational,0.5761078998073218,Perspective shift,P
reasoner,safety,low,2,771,Perspective_Shift,324,0.42023346303501946,conversational,0.5955882352941176,Perspective shift,P
reasoner,safety,low,3,767,Perspective_Shift,335,0.4367666232073012,conversational,0.6581532416502948,Perspective shift,P
reasoner,safety,low,4,747,Perspective_Shift,311,0.41633199464524767,conversational,0.6790393013100436,Perspective shift,P
reasoner,safety,low,5,786,Perspective_Shift,331,0.4211195928753181,conversational,0.6659959758551308,Perspective shift,P
reasoner,safety,low,6,778,Perspective_Shift,308,0.39588688946015427,conversational,0.6376811594202898,Perspective shift,P
reasoner,safety,low,7,760,Perspective_Shift,321,0.42236842105263156,conversational,0.6604938271604938,Perspective shift,P
reasoner,safety,low,8,777,Perspective_Shift,325,0.41827541827541825,conversational,0.6619144602851323,Perspective shift,P
reasoner,safety,low,9,836,Perspective_Shift,282,0.3373205741626794,conversational,0.5117967332123412,Perspective shift,P
reasoner,security,all,0,5463,subgoal,525,0.09610104338275673,cognitive,0.5028735632183908,Subgoal setting,S
reasoner,security,all,1,5266,verification,518,0.09836688188378276,cognitive,0.4211382113821138,Verification,V
reasoner,security,all,2,5289,verification,545,0.10304405369635092,cognitive,0.44058205335489087,Verification,V
reasoner,security,all,3,5271,verification,594,0.11269208878770631,cognitive,0.46698113207547165,Verification,V
reasoner,security,all,4,5222,verification,639,0.12236690923018001,cognitive,0.5107913669064748,Verification,V
reasoner,security,all,5,5350,verification,638,0.11925233644859813,cognitive,0.5083665338645418,Verification,V
reasoner,security,all,6,5307,verification,592,0.11155078198605616,cognitive,0.4828711256117455,Verification,V
reasoner,security,all,7,5253,verification,698,0.13287645155149438,cognitive,0.4985714285714286,Verification,V
reasoner,security,all,8,5302,verification,688,0.12976235382874388,cognitive,0.504029304029304,Verification,V
reasoner,security,all,9,5515,verification,786,0.14252039891205803,cognitive,0.5531315974665728,Verification,V
reasoner,security,all,0,5463,Perspective_Shift,515,0.09427054731832327,conversational,0.4316848281642917,Perspective shift,P
reasoner,security,all,1,5266,Perspective_Shift,825,0.15666540068363083,conversational,0.43284365162644284,Perspective shift,P
reasoner,security,all,2,5289,Perspective_Shift,910,0.17205520892418227,conversational,0.4621635347892331,Perspective shift,P
reasoner,security,all,3,5271,Perspective_Shift,890,0.16884841586036806,conversational,0.4594734124935467,Perspective shift,P
reasoner,security,all,4,5222,Perspective_Shift,917,0.17560321715817695,conversational,0.4734124935467217,Perspective shift,P
reasoner,security,all,5,5350,Perspective_Shift,932,0.17420560747663552,conversational,0.5073489384866631,Perspective shift,P
reasoner,security,all,6,5307,Perspective_Shift,942,0.17750141322781232,conversational,0.502132196162047,Perspective shift,P
reasoner,security,all,7,5253,Perspective_Shift,1045,0.19893394250904245,conversational,0.5173267326732673,Perspective shift,P
reasoner,security,all,8,5302,Perspective_Shift,1061,0.2001131648434553,conversational,0.5076555023923445,Perspective shift,P
reasoner,security,all,9,5515,Perspective_Shift,1237,0.2242973708068903,conversational,0.4787151702786378,Perspective shift,P
reasoner,security,high,0,1236,subgoal,136,0.11003236245954692,cognitive,0.6507177033492824,Subgoal setting,S
reasoner,security,high,1,1173,verification,93,0.0792838874680307,cognitive,0.3661417322834646,Verification,V
reasoner,security,high,2,1178,verification,104,0.08828522920203735,cognitive,0.4406779661016949,Verification,V
reasoner,security,high,3,1173,verification,104,0.0886615515771526,cognitive,0.4333333333333333,Verification,V
reasoner,security,high,4,1157,verification,126,0.10890233362143474,cognitive,0.4772727272727273,Verification,V
reasoner,security,high,5,1203,verification,142,0.11803823773898586,cognitive,0.5378787878787878,Verification,V
reasoner,security,high,6,1184,verification,118,0.09966216216216216,cognitive,0.4538461538461538,Verification,V
reasoner,security,high,7,1167,verification,149,0.12767780634104542,cognitive,0.520979020979021,Verification,V
reasoner,security,high,8,1184,verification,165,0.13935810810810811,cognitive,0.5481727574750831,Verification,V
reasoner,security,high,9,1253,verification,184,0.14684756584197925,cognitive,0.584126984126984,Verification,V
reasoner,security,high,0,1236,Perspective_Shift,97,0.0784789644012945,conversational,0.47317073170731705,Perspective shift,P
reasoner,security,high,1,1173,Perspective_Shift,194,0.16538789428815004,conversational,0.47317073170731705,Perspective shift,P
reasoner,security,high,2,1178,Perspective_Shift,199,0.16893039049235994,conversational,0.47951807228915666,Perspective shift,P
reasoner,security,high,3,1173,Perspective_Shift,202,0.17220801364023872,conversational,0.5,Perspective shift,P
reasoner,security,high,4,1157,Perspective_Shift,195,0.16853932584269662,conversational,0.4698795180722891,Perspective shift,P
reasoner,security,high,5,1203,Perspective_Shift,223,0.1853699085619285,conversational,0.522248243559719,Perspective shift,P
reasoner,security,high,6,1184,Perspective_Shift,218,0.18412162162162163,conversational,0.5093457943925235,Perspective shift,P
reasoner,security,high,7,1167,Perspective_Shift,246,0.21079691516709512,conversational,0.537117903930131,Perspective shift,P
reasoner,security,high,8,1184,Perspective_Shift,244,0.20608108108108109,conversational,0.5224839400428266,Perspective shift,P
reasoner,security,high,9,1253,Perspective_Shift,270,0.2154828411811652,conversational,0.4440789473684211,Perspective shift,P
reasoner,security,incomplete,0,35,subgoal,2,0.05714285714285714,cognitive,1.0,Subgoal setting,S
reasoner,security,incomplete,1,35,backtracking,2,0.05714285714285714,cognitive,0.4,Backtracking,B
reasoner,security,incomplete,2,35,backward_chaining,4,0.11428571428571428,cognitive,0.4,Backward chaining,K
reasoner,security,incomplete,3,35,verification,12,0.34285714285714286,cognitive,0.6666666666666667,Verification,V
reasoner,security,incomplete,4,34,subgoal,4,0.11764705882352941,cognitive,0.3636363636363636,Subgoal setting,S
reasoner,security,incomplete,5,35,verification,6,0.17142857142857143,cognitive,0.6000000000000001,Verification,V
reasoner,security,incomplete,6,35,verification,7,0.2,cognitive,0.4375,Verification,V
reasoner,security,incomplete,7,35,verification,9,0.2571428571428571,cognitive,0.5294117647058824,Verification,V
reasoner,security,incomplete,8,35,verification,3,0.08571428571428572,cognitive,0.5,Verification,V
reasoner,security,incomplete,9,35,verification,2,0.05714285714285714,cognitive,0.5,Verification,V
